Course ID,Cource Chinese Name,Course English Name,Teacher Chinese Name,Teacher English Name,Max Student Number,GPA,Standard Deviation
11120PE 206029,羽球初學,Badminton 	,"許仁豪 HSU,JEN-HAO",33,78.91,8.21
11120PE 206030,游泳進階,Swimming(advance) 	,"李大麟 LEE, TA-LIN",44,84.30,7.22
11120PE 206031,桌球初學,Ping pong(basic) 	,"吳德成 WU, TE-CHENG",34,83.06,4.68
11120PE 206032,排球,Volleyball 	,"邱得全 CHIU,TE-CHUAN",48,89.13,3.08
11120PE 206033,網球進階,Tennis(advance) 	,"鄭為仁 CHENG, WEI-JEN",28,88.89,4.88
11120PE 206034,足球(男),football 	,"張凱翔 CHANG, KAI-HSIANG",46,3.74,0.35
11120PE 206035,棒球,Baseball 	,"林琨瀚 LIN, KUN-HAN",44,3.97,0.11
11120PE 206036,瑜珈初學,Yoga(basic) 	,"張介 CHANG, CHIEH",47,84.79,3.75
11120PE 206037,太極拳,Tai Chi 	,"張耀庭 CHANG, YAO-TING",44,3.94,0.23
11120PE 206038,羽球進階,Badminton(advance) 	,"許仁豪 HSU,JEN-HAO",35,77.77,6.98
11120PE 206039,排球,Volleyball 	,"施惠方 SZU, HUI-FANG",45,90.02,7.48
11120PE 206040,籃球初學,Basketball(basic) 	,"盧淑雲 LU, SHU-YUN",46,3.68,0.31
11120PE 206041,空手道,Karate 	,"劉雅甄 Ya-Chen,Liu",37,76.65,9.00
11120PE 206042,螺旋有氧,Vortex Aerobics 	,"施惠方 SZU, HUI-FANG",45,89.22,10.10
11120PE 206043,有氧舞蹈,Aerobics dancing 	,"張介 CHANG, CHIEH",45,87.16,2.28
11120PE 206044,籃球初學,Basketball(basic) 	,"盧淑雲 LU, SHU-YUN",47,3.65,0.65
11120PE 206045,游泳初學,Swimming(basic) 	,"李大麟 LEE, TA-LIN",39,80.15,6.84
11120PE 206046,空手道,Karate 	,"劉雅甄 Ya-Chen,Liu",40,77.98,8.53
11120PE 206047,排球,Volleyball 	,"葉煌典 HSIEH, HUANG-TIEN",43,80.77,5.82
11120PE 206048,足球(女),football 	,"陳國華 TAN KOK HWA",38,3.98,0.34
11120PE 206049,柔道,Judo 	,"劉振華 FIU, CHEN-HUA",43,82.91,6.16
11120PE 206050,網球初學,Tennis(basic) 	,"鄭為仁 CHENG, WEI-JEN",33,89.79,4.12
11120PE 206051,羽球初學,Badminton 	,"許仁豪 HSU,JEN-HAO",38,76.92,8.72
11120PE 206052,螺旋有氧,Vortex Aerobics 	,"施惠方 SZU, HUI-FANG",44,89.20,8.35
11120PE 206053,重量訓練,Weight Training 	,"邱晨然 CHIU,CHEN-JAN",44,82.52,7.33
11120PE 206054,瑜珈提斯,Yogalates 	,"黃惠芝 HUANG, HUI-TZU",45,86.82,4.56
11120PE 206055,定向越野,Orienteering 	,"邱得全 CHIU,TE-CHUAN",49,89.86,3.81
11120PE 206056,健走與慢跑,Exercise walking and jogging 	,"張祐華 CHANG, YU-HUA",52,86.42,6.70
11120PE 206057,排球,Volleyball 	,"葉煌典 HSIEH, HUANG-TIEN",45,81.56,5.47
11120PE 206058,足球(男),football 	,"陳國華 TAN KOK HWA",42,3.79,0.47
11120PE 206059,角力,Wrestling 	,"劉振華 FIU, CHEN-HUA",38,77.79,13.69
11120PE 206060,網球進階,Tennis(advance) 	,"鄭為仁 CHENG, WEI-JEN",28,86.68,5.73
11120PE 206061,速度、敏捷及反應訓練,Speed, agility and quickness training 	,"張祐華 CHANG, YU-HUA",46,85.74,7.27
11120PE 206062,重量訓練,Weight Training 	,"邱晨然 CHIU,CHEN-JAN",47,83.00,7.36
11120PE 206063,瑜珈提斯,Yogalates 	,"黃惠芝 HUANG, HUI-TZU",46,87.80,5.24
11120PE 206064,定向越野,Orienteering 	,"邱得全 CHIU,TE-CHUAN",49,90.20,4.70
11120PE 206065,羽球初學,Badminton 	,"朱真儀 CHU, CHEN-YI",32,81.97,10.71
11120PE 206066,網球初學,Tennis(basic) 	,"邵心平 SHAO, HSIN-PING",30,4.00,0.77
11120PE 206067,籃球初學,Basketball(basic) 	,"陳虔倖 CHEN, CHIEN-HSIN",45,83.93,12.57
11120PE 206068,羽球初學,Badminton 	,"朱真儀 CHU, CHEN-YI",30,83.63,5.85
11120PE 206069,網球初學,Tennis(basic) 	,"邵心平 SHAO, HSIN-PING",30,4.18,0.17
11120PE 206070,爵士舞,Jazz Dance 	,"黃靖琄 HUANG,CHING-CHUAN",44,83.43,3.92
11120PE 206071,武術散打,Physical Training:：san da 	,"邱晨然 CHIU,CHEN-JAN",43,82.84,13.25
11120PE 206072,瑜珈提斯,Yogalates 	,"許芸榛 HSU, YUN-CHEN",46,85.74,3.25
11120PE 206073,籃球初學,Basketball(basic) 	,"陳虔倖 CHEN, CHIEN-HSIN",44,85.84,6.00
11120PE 206074,慢壘初學,Softball 	,"徐志翔 HSU, CHIH-HSIANG",48,3.56,0.62
11120PE 206075,網球初學,Tennis(basic) 	,"王汶琳 WANG, WEN-LIN",32,86.91,3.63
11120PE 206076,排球,Volleyball 	,"施惠方 SZU, HUI-FANG",47,88.51,7.54
11120PE 206077,爵士舞,Jazz Dance 	,"黃靖琄 HUANG,CHING-CHUAN",43,82.44,4.69
11120PE 206078,武術散打,Physical Training:：san da 	,"邱晨然 CHIU,CHEN-JAN",45,82.02,15.45
11120PE 206079,高爾夫球,Golf 	,"林琨瀚 LIN, KUN-HAN",25,3.99,0.10
11120PE 206080,桌球進階,Ping pong (advance) 	,"吳德成 WU, TE-CHENG",28,83.64,5.46
11120PE 206081,羽球初學,Badminton 	,"高子人 KAO,TZU-JEN",38,92.45,2.22
11120PE 206082,重量訓練,Weight Training 	,"張祐華 CHANG, YU-HUA",46,86.11,6.73
11120PE 206083,國際標準舞,Ballroom Dancing 	,"曾建嘉 ZENG JIAN-JIA",24,4.16,0.19
11120PE 206084,慢壘初學,Softball 	,"徐志翔 HSU, CHIH-HSIANG",45,3.58,0.59
11120PE 206085,游泳初學,Swimming(basic) 	,"施秉宏 SHIH, PING-HUNG",46,88.65,3.53
11120PE 206086,網球初學,Tennis(basic) 	,"王汶琳 WANG, WEN-LIN",31,86.90,3.23
11120PE 206087,排球,Volleyball 	,"施惠方 SZU, HUI-FANG",47,88.96,7.84
11120PE 206088,武術散打進階,Physical Training:：san da (advance) 	,"邱晨然 CHIU,CHEN-JAN",18,84.83,3.56
11120PE 206089,高爾夫球,Golf 	,"林琨瀚 LIN, KUN-HAN",24,3.75,0.68
11120PE 206090,桌球進階,Ping pong (advance) 	,"吳德成 WU, TE-CHENG",35,80.51,8.09
11120PE 206091,重量訓練,Weight Training 	,"高子人 KAO,TZU-JEN",48,88.60,1.83
11120PE 206092,國際標準舞,Ballroom Dancing 	,"曾建嘉 ZENG JIAN-JIA",33,3.95,0.72
11120PE 206093,羽球初學,Badminton 	,"朱真儀 CHU, CHEN-YI",32,82.19,8.64
11120PE 206094,水中有氧,Water aerobics 	,"張介 CHANG, CHIEH",13,78.69,14.70
11120PE 206095,籃球初學,Basketball(basic) 	,"陳虔倖 CHEN, CHIEN-HSIN",38,85.89,4.30
11120PE 206096,羽球初學,Badminton 	,"朱真儀 CHU, CHEN-YI",32,83.94,6.42
11120PE 206097,水中有氧,Water aerobics 	,"張介 CHANG, CHIEH",12,79.92,6.44
11120PE 206098,網球初學,Tennis(basic) 	,"簡敏惠 CHIEN, MIN-HUI",32,84.31,15.85
11120PE 206099,籃球進階,Basketball(advance) 	,"陳虔倖 CHEN, CHIEN-HSIN",37,81.76,11.69
11120PE 206101,流行舞蹈,Pop Dance 	,"黃靖琄 HUANG,CHING-CHUAN",44,82.57,4.79
11120PE 206102,重量訓練,Weight Training 	,"林琨瀚 LIN, KUN-HAN",53,3.68,0.23
11120PE 206103,適應體育,Adapted Physical Education 	,"謝文偉 HSIEH, WEN-WEI",18,82.11,6.28
11120PE 206104,羽球初學,Badminton 	,"梁嘉文 LIANG,CHIA-WEN",31,3.99,0.39
11120PE 206105,重量塑身,Weight body shape 	,"王嬿婷 WANG, YEN-TING",46,80.04,6.83
11120PE 206106,迷你網球,Mini tennis 	,"梁龍鏡 LIANG, LUNG-CHING",20,91.45,8.43
11120PE 206107,適應體育,Adapted Physical Education 	,"梁嘉文 LIANG,CHIA-WEN",8,4.30,0.00
11120PE 206108,桌球初學,Ping pong(basic) 	,"錢明福 CHIEN, MING-FU",27,3.89,0.57
11120PE 206109,健走體適能,Exercise walking and Physical fitness 	,"張祐華 CHANG, YU-HUA",45,84.47,8.91
11120PE 206110,重量訓練,Weight Training 	,"梁嘉文 LIANG,CHIA-WEN",47,3.97,0.78
11120PE 206111,桌球初學,Ping pong(basic) 	,"錢明福 CHIEN, MING-FU",27,4.08,0.25
11120PE 206112,羽球初學,Badminton 	,"許仁豪 HSU,JEN-HAO",38,77.87,9.27
11120PE 206113,爵士舞,Jazz Dance 	,"黃靖琄 HUANG,CHING-CHUAN",16,79.69,20.75
11120PE 206114,羽球初學,Badminton 	,"許仁豪 HSU,JEN-HAO",36,78.47,8.23
11120PE 206115,高爾夫球,Golf 	,"張嘉洲 CHANG, CHIA-CHOU",25,83.20,3.68
11120PE 206116,有氧舞蹈,Aerobics dancing 	,"黃靖琄 HUANG,CHING-CHUAN",18,82.78,3.08
11120PE 206117,羽球,Badminton 	,"謝佩君 HSIEH, PEI-CHUN",33,87.61,2.92
11120PE 206118,籃球初學,Basketball(basic) 	,"李平鴻 LEE, PING-HUNG",46,89.43,2.65
11120PE 206119,重量訓練,Weight Training 	,"王嬿婷 WANG, YEN-TING",45,81.22,4.85
11120PE 206120,高爾夫球,Golf 	,"張嘉洲 CHANG, CHIA-CHOU",22,83.64,1.90
11120PE 206121,羽球,Badminton 	,"謝佩君 HSIEH, PEI-CHUN",36,82.86,9.56
11120PE 206122,重量塑身,Weight body shape 	,"王嬿婷 WANG, YEN-TING",42,81.05,5.74
11120PE 206123,舞蹈即興創作,Dance Improvisation 	,"王嬿婷 WANG, YEN-TING",22,80.05,6.89
11120PE 206124,排球初學,Volleyball (basic) 	,"王俊盛 WANG, CHUN-SHENG",46,4.01,0.31
11120PE 206125,居家體適能運動,Physical Fitness 	,"謝佩君 HSIEH, PEI-CHUN",30,93.77,3.31
11120PE 206126,健走與慢跑,Exercise walking and jogging 	,"陳穎祈 CHEN, YIMG-CHI",16,75.81,6.87
11120PE 206127,重量塑身,Weight body shape 	,"王嬿婷 WANG, YEN-TING",45,79.56,8.64
11120PE 206128,排球初學,Volleyball (basic) 	,"王俊盛 WANG, CHUN-SHENG",46,4.14,0.21
11120PE 206129,居家體適能運動,Physical Fitness 	,"謝佩君 HSIEH, PEI-CHUN",29,86.59,8.12
11120PE 206130,籃球,Basketball 	,"謝佩君 HSIEH, PEI-CHUN",24,67.71,15.28
11120PE 206131,射擊初學,Shooting 	,"葉志俊 YEH, CHIH-CHUN",18,89.06,5.95
11120PE 206132,射擊初學,Shooting 	,"葉志俊 YEH, CHIH-CHUN",20,91.30,4.17
11120PE 333001,羽球校隊男,Physical Education 	,"許仁豪 HSU,JEN-HAO",18,90.50,3.35
11120PE 333002,羽球校隊女,Physical Education 	,"許仁豪 HSU,JEN-HAO",15,88.67,3.07
11120PE 333003,排球校隊男,Physical Education 	,"邱得全 CHIU,TE-CHUAN",25,93.24,0.86
11120PE 333004,排球校隊女,Physical Education 	,"施惠方 SZU, HUI-FANG",24,90.33,3.18
11120PE 333005,游泳校隊,Physical education 	,"施秉宏 SHIH, PING-HUNG",26,89.31,3.51
11120PE 333008,籃球校隊男,Physical Education 	,"謝佩君 HSIEH, PEI-CHUN",28,87.54,5.71
11120PE 333009,籃球校隊女,Physical Education 	,"謝文偉 HSIEH, WEN-WEI",19,4.24,0.12
11120PE 333010,網球校隊男,Physical Education 	,"鄭為仁 CHENG, WEI-JEN",12,4.25,0.11
11120PE 333011,網球校隊女,Physical Education 	,"鄭為仁 CHENG, WEI-JEN",2,4.30,0.00
11120PE 333012,桌球校隊男,Physical Education 	,"吳德成 WU, TE-CHENG",21,85.00,4.36
11120PE 333013,桌球校隊女,Physical Education 	,"吳德成 WU, TE-CHENG",14,89.29,1.75
11120PE 333014,棒球校隊男,Physical Education 	,"林琨瀚 LIN, KUN-HAN",18,4.30,0.00
11120PE 333015,足球校隊男,Physical Education 	,"陳國華 TAN KOK HWA",22,3.52,0.91
11120PE 333016,田徑校隊,Physical education 	,"周宜辰 CHOU, YI-CHEN",31,3.87,0.34
11120PHIL501100 書報討論一,Seminar(I),	,"陳斐婷 CHEN, FEI-TING, 鄭志忠 JENG, JYH-JONG",9,3.78,0.41
11120PHIL554900 純粹理性批判：〈辯證論〉,Critique,of Pure Reason: Dialectic 	,"鄭志忠 JENG, JYH-JONG",9,3.97,0.26
11120PHIL559200 真理原理論--真理自體的純粹形相,On,Principles of Alethiology - The Pure Eidos of Truth in itself 	,"黃文宏 HUANG, WEN-HONG",3,2.87,2.03
11120PHIL559500 死亡與年老哲學,Philosophy,of Dying and Ageing 	,"張燦輝 CHEUNG CHAN FAI",12,3.49,0.77
11120PHIL562400 現象學美學,Phenomenological,Aesthetics 	,"鄭喜恒 CHENG, HSI-HENG, 吳俊業 NG, CHON IP",12,3.93,0.18
11120PHIL585500 胡塞爾,Husserl,	,"楊穎茜 YANG, YING-CHIEN",9,3.72,1.32
11120PHIL740800 心靈哲學專題:關於概念之遍在性的爭論,Topics,in Philosophy of Mind: The McDowell-Dreyfus Debate 	,"鄭喜恒 CHENG, HSI-HENG",5,4.00,0.00
11120PHIL762200 康德美學概論,Introducition,to Kant's Aesthetics 	,"林正昊 LIN, CHENG-HAO",6,84.00,6.68
11120PHYS102001 普通物理實驗二,General,Physics Laboratory (II) 	,"物理系 ",48,3.16,0.90
11120PHYS102002 普通物理實驗二,General,Physics Laboratory (II) 	,"物理系 ",38,3.52,0.68
11120PHYS102003 普通物理實驗二,General,Physics Laboratory (II) 	,"物理系 ",53,3.45,0.74
11120PHYS102005 普通物理實驗二,General,Physics Laboratory (II) 	,"物理系 ",42,3.49,0.54
11120PHYS102006 普通物理實驗二,General,Physics Laboratory (II) 	,"物理系 ",40,3.67,0.46
11120PHYS102007 普通物理實驗二,General,Physics Laboratory (II) 	,"物理系 ",47,3.47,0.45
11120PHYS102009 普通物理實驗二,General,Physics Laboratory (II) 	,"林志明 LIN, CHIH-MING",55,84.71,5.57
11120PHYS102010 普通物理實驗二,General,Physics Laboratory (II) 	,"林志明 LIN, CHIH-MING",50,84.76,5.15
11120PHYS102013 普通物理實驗二,General,Physics Laboratory (II) 	,"洪雪行 HUNG, HSUEH-HSING",40,79.10,8.01
11120PHYS102014 普通物理實驗二,General,Physics Laboratory (II) 	,"洪雪行 HUNG, HSUEH-HSING",42,81.38,7.25
11120PHYS102015 普通物理實驗二,General,Physics Laboratory (II) 	,"物理系 ",48,3.03,0.73
11120PHYS102016 普通物理實驗二,General,Physics Laboratory (II) 	,"物理系 ",53,3.41,0.62
11120PHYS102017 普通物理實驗二,General,Physics Laboratory (II) 	,"戴明鳳 TAI, MING-FONG",42,2.80,0.71
11120PHYS102018 普通物理實驗二,General,Physics Laboratory (II) 	,"戴明鳳 TAI, MING-FONG",38,2.97,0.79
11120PHYS102019 普通物理實驗二,General,Physics Laboratory (II) 	,"戴明鳳 TAI, MING-FONG",42,3.19,0.73
11120PHYS102020 普通物理實驗二,General,Physics Laboratory (II) 	,"施宙聰 SHY, JOW-TSONG",18,76.50,18.75
11120PHYS114000 普通物理二(物理系),General,Physics (II) 	,"唐述中 TANG, SHU-JUNG",152,73.22,18.95
11120PHYS114301 普通物理Ｂ二,General,Physics B (II) 	,"徐斌睿 HSU, PIN-JUI",143,76.94,14.00
11120PHYS114302 普通物理Ｂ二,General,Physics B (II) 	,"張稚卿 CHANG, JYH-CHING",51,2.71,1.06
11120PHYS114303 普通物理Ｂ二,General,Physics B (II) 	,"霍夫曼 Hoffmann,Germar",110,2.83,1.29
11120PHYS114304 普通物理Ｂ二,General,Physics B (II) 	,"鄭弘泰 HORNG-TAY JENG",167,78.16,13.64
11120PHYS114305 普通物理Ｂ二,General,Physics B (II) 	,"張祥光 CHANG, HSIANG-KUANG",130,2.91,0.89
11120PHYS114306 普通物理Ｂ二,General,Physics B (II) 	,"林志明 LIN, CHIH-MING",179,82.72,13.01
11120PHYS114401 普通物理Ａ二,General,Physics A (II) 	,"蘇雲良 SOO, YUN-LIANG",103,69.42,19.52
11120PHYS114402 普通物理Ａ二,General,Physics A (II) 	,"洪雪行 HUNG, HSUEH-HSING",41,77.07,11.46
11120PHYS114403 普通物理Ａ二,General,Physics A (II) 	,"蕭子綱 HSIAO, TZU-KAN",99,78.26,13.53
11120PHYS115000 普通物理一(物理系),General,Physics (I) 	,"安德魯˙古柏 COOPER, ANDREW PAUL",36,2.59,1.25
11120PHYS201001 實驗物理,Experimental,Physics 	,"林登松 LIN, DENG-SUNG, 徐瑋廷 HSU, WEI-TING",28,3.72,0.37
11120PHYS201002 實驗物理,Experimental,Physics 	,"林登松 LIN, DENG-SUNG, 徐瑋廷 HSU, WEI-TING",31,3.62,0.37
11120PHYS201003 實驗物理,Experimental,Physics 	,"林登松 LIN, DENG-SUNG, 徐瑋廷 HSU, WEI-TING",26,3.53,0.55
11120PHYS211000 應用數學一,Applied,Mathematics (I) 	,"林秀豪 LIN, HSIU-HAU",95,2.83,1.21
11120PHYS222000 理論力學二,Theoretical,Mechanics (II) 	,"朱創新 CHONG-SUN CHU",45,65.47,18.74
11120PHYS232000 電磁學二,Electromagnetism,II 	,"張存續 CHANG, TSUN-HSU",76,73.34,15.25
11120PHYS242000 普通天文學二,General,Astronomy (II) 	,"江國興 ALBERT KONG",54,84.54,7.49
11120PHYS290000 計算物理概論,Computation,for Physics 	,"潘國全 PAN, KUO-CHUAN",41,72.20,21.50
11120PHYS302001 光學實驗,Optics,Laboratory 	,"施宙聰 SHY, JOW-TSONG",22,84.55,5.97
11120PHYS309000 應用電子學一,Applied,Electronics 	,"陳正中 CHEN, CHENG-CHUNG",42,62.07,26.79
11120PHYS311000 物理數學,Mathematical,Methods for Physicists 	,"林秀豪 LIN, HSIU-HAU",16,3.98,0.30
11120PHYS326000 熱統計物理二,Thermal,and Statistical Physics II 	,"張維甫 CHANG, WE-FU",22,3.03,1.21
11120PHYS334000 光學二,Optics,(II) 	,"王立邦 WANG, LI-BANG",25,82.20,10.46
11120PHYS346000 量子物理二,Quantum,Physics (II) 	,"褚志崧 CHUU, CHIH-SUNG",101,2.84,1.19
11120PHYS375000 數位科技專案實作,Project,of Digital Smart Technology 	,"戴明鳳 TAI, MING-FONG",9,4.20,0.14
11120PHYS392000 基礎天文觀測,Fundamentals,of Observational Astronomy 	,"賴詩萍 LAI, SHIH-PING",14,3.76,0.62
11120PHYS432000 相對論導論二,Introduction,to Relativity (II) 	,"周定一 CHOU, DEAN-YI",7,3.06,1.14
11120PHYS434000 近代宇宙學導論,Introduction,to Modern Cosmology 	,"江瑛貴 JIANG, ING-GUEY",22,77.68,8.54
11120PHYS452000 基本粒子物理導論二,Intro.,Elem. Particle Physics (II) 	,"曾柏彥 TSENG, PO-YEN",6,91.50,5.56
11120PHYS463000 原子分子物理導論,Introduction,to Atomic and Molecular Physics 	,"童世光 SHIH-KUANG TUNG",15,92.60,4.66
11120PHYS465000 光電物理導論,Introduction,to Optoelectronics 	,"劉怡維 LIU, I-WEI",34,83.29,13.74
11120PHYS472000 固態物理導論二,Introduction,to Solid State Physics II 	,"霍夫曼 Hoffmann,Germar",5,3.58,0.63
11120PHYS480000 黑洞天文物理導論,Introduction,to Black Hole Astrophysics 	,"楊湘怡 YANG, HSIANG-YI",14,82.64,10.75
11120PHYS486000 量子資訊導論,Introduction,to Quantum Information 	,"林晏詳 LIN, YEN-HSIANG",65,4.19,0.31
11120PHYS492000 專題研究二,Research,on special topics(Ⅱ) 	,"指導教授 ",19,4.17,0.30
11120PHYS520000 古典力學,Classical,Mechanics 	,"張稚卿 CHANG, JYH-CHING",13,3.15,1.03
11120PHYS521000 統計力學一,Statistical,Mechanics (I) 	,"黃一平 HUANG,YI-PING",83,3.05,0.76
11120PHYS524500 量子計算,Quantum,Computing 	,"蘇正耀 SU, ZHENG-YAO",16,84.81,7.83
11120PHYS532000 電動力學二,Electrodynamics,(II) 	,"史馬丁 SPINRATH, MARTIN",10,93.70,3.90
11120PHYS539100 超穎材料物理二,Metamaterial,Physics II 	,"果尚志 GWO, SHANGJR",8,90.38,2.39
11120PHYS542000 量子力學二,Quantum,Mechanics (II) 	,"徐百嫻 HSU, PAI-HSIEN",97,80.42,16.25
11120PHYS543000 量子技術的原理與應用,Principle,and application of quantum technology 	,"牟中瑜 MOU, CHUNG-YU",21,3.44,1.31
11120PHYS572000 凝態物理二,Condensed,Matter Physics(II) 	,"張博堯 CHANG, PO-YAO",3,4.30,0.00
11120PHYS585500 非線性動力學與混沌,Nonlinear,Dynamics and Chaos 	,"吳國安 WU, KUO-AN",20,3.63,1.08
11120PHYS587000 雷射物理與應用一,Laser,Physics and Applications (I) 	,"劉怡維 LIU, I-WEI",18,79.83,17.77
11120PHYS591000 物理與人工智慧(AI)實作導論,Hands-on,Artificial Intelligence (AI) 	,"徐百嫻 HSU, PAI-HSIEN",11,88.27,3.39
11120PHYS594000 專題討論二,Colloquium,(Ⅱ) 	,"唐述中 TANG, SHU-JUNG",117,69.10,10.10
11120PHYS596001 書報討論--原子分子光學二,Seminar--AMO,II 	,"褚志崧 CHUU, CHIH-SUNG",25,3.83,0.37
11120PHYS596003 書報討論--粒子二,Seminar--Particle,Physics II 	,"曾柏彥 TSENG, PO-YEN",16,84.69,16.85
11120PHYS597001 物理專題--基本粒子天文學與宇宙論,Special,Topic:Astroparticle Physics and Cosmology 	,"張維甫 CHANG, WE-FU",9,4.03,0.22
11120PHYS597002 物理專題--凝態計算物理,Special,Topic : Computational Condensed Matter Physics 	,"鄭弘泰 HORNG-TAY JENG",4,88.75,6.06
11120PHYS597003 物理專題--近代物理發展史,Special,Topic: History of Modern Physics 	,"周定一 CHOU, DEAN-YI",35,3.20,0.88
11120PHYS645000 量子場論一,Quantum,Field Theory(I) 	,"朱創新 CHONG-SUN CHU",14,84.79,5.45
11120PHYS651000 基本粒子物理一,Elementary,Particle Physics (I) 	,"張敬民 CHEUNG KING MAN",6,3.28,1.48
11120PME 101500,工場實習一,Work Shop Practices (I) 	,"動機系 ",49,2.85,0.83
11120PME 101601,工場實習,Work Shop Practices 	,"石昭明 SHIH, ALBERT JAU-MIN, 蘇國雄 SU, KUO-HSIUNG",60,3.67,0.36
11120PME 101602,工場實習,Work Shop Practices 	,"石昭明 SHIH, ALBERT JAU-MIN, 張金榮 CHANG,JIN-RONG",60,3.76,0.23
11120PME 101701,機械設計製圖,Computer Aided Machine Design & Drawing 	,"劉俊賢 LIU, CHUN-HSIEN",86,80.72,11.13
11120PME 101702,機械設計製圖,Computer Aided Machine Design & Drawing 	,"劉俊賢 LIU, CHUN-HSIEN",51,79.75,13.11
11120PME 134101,應用力學一,Applied Mechanics I 	,"王偉中 WANG, WEI-CHUNG",72,80.36,8.91
11120PME 134102,應用力學一,Applied Mechanics I 	,"江國寧 CHIANG, KUO-NING",77,67.26,18.80
11120PME 200201,工程數學二,Engineering Mathematics II 	,"田孟軒 TIEN, MENG-HSUAN",72,73.61,11.98
11120PME 200202,工程數學二,Engineering Mathematics II 	,"張敬 CHANG, CHING",60,73.00,13.02
11120PME 210401,基礎熱流學二,Thermal and fluid Science (II) 	,"陳玉彬 CHEN,YUBIN",67,75.34,12.99
11120PME 210402,基礎熱流學二,Thermal and fluid Science (II) 	,"楊佩良 YANG, PATRICIA JIANN",63,3.00,1.30
11120PME 234201,應用力學二,Applied Mechanics (II) 	,"李昌駿 LEE, CHANG-CHUN",69,78.36,16.54
11120PME 234202,應用力學二,Applied Mechanics (II) 	,"李昌駿 LEE, CHANG-CHUN",65,74.51,15.68
11120PME 242501,機動學,Kinematics of Machinery 	,"覺元彙 CHUEH, YUAN-HUI",21,3.49,0.95
11120PME 300600,材料科學導論,Introduction to Materials Science 	,"蔡哲瑋 TSAI, TSE-WEI",120,3.50,0.95
11120PME 301000,微系統概論一,Introduction to Microsystem Technology (I) 	,"方維倫 FANG, WEI-LEUN",52,81.90,9.90
11120PME 301101,固體力學與奈米材料實驗,Solid Mechanics and Nanomaterials Laboratory 	,"方維倫 FANG, WEI-LEUN",40,84.20,7.22
11120PME 301102,固體力學與奈米材料實驗,Solid Mechanics and Nanomaterials Laboratory 	,"方維倫 FANG, WEI-LEUN",19,77.58,8.25
11120PME 301103,固體力學與奈米材料實驗,Solid Mechanics and Nanomaterials Laboratory 	,"方維倫 FANG, WEI-LEUN",45,81.38,8.09
11120PME 312000,熱傳與質傳學,Heat and Mass Transfer 	,"王訓忠 WONG, SHWIN-CHUNG",8,76.50,30.24
11120PME 320100,電子學一,Electronics I 	,"陳榮順 CHEN, RONG-SHUN",118,70.74,15.45
11120PME 320301,電子電路實驗一,Microelectronics Labs. (I) 	,"陳榮順 CHEN, RONG-SHUN",60,86.98,6.35
11120PME 320302,電子電路實驗一,Microelectronics Labs. (I) 	,"陳榮順 CHEN, RONG-SHUN",54,87.00,6.32
11120PME 320500,電動機械,Electric Machinery 	,"洪聯馨 HUNG, LAIN-SHIN",16,77.75,8.65
11120PME 320800,控制系統二,Control System II 	,"葉廷仁 YEH, TING-JEN",75,73.04,17.46
11120PME 320900,邏輯設計與應用,Logic Design and Applications 	,"陳致真 CHEN, CHIH-CHEN",47,3.32,1.00
11120PME 321100,生醫微型系統晶片,Microsystem LabChips for BioMedical Applications 	,"劉承賢 LIU, CHENG-HSIEN",16,81.19,9.69
11120PME 332000,振動學,Mechanical Vibrations 	,"李銘晃 LI, MING-HUANG",55,74.42,15.24
11120PME 334900,奈米科技與應用,Nanotechnology and its applications 	,"李銘晃 LI, MING-HUANG",39,76.46,14.78
11120PME 343602,光機電系統設計,Opto-Mechatronic Systems Design 	,"曹哲之 TSAO, CHE-CHIH",19,2.85,0.94
11120PME 400200,專題研究二,Research on special topics(Ⅱ) 	,"指導教授 ",4,3.33,1.08
11120PME 400300,專題研究一,Research on special topics 	,"指導教授 ",98,4.01,0.49
11120PME 400700,機器人製作與競賽實務專題,Design and Manufacture for Robot Competition Project 	,"陳榮順 CHEN, RONG-SHUN",37,88.97,3.48
11120PME 403100,工程光學,Engineering Optics 	,"王威智 WANG, WEI-CHIH",17,80.24,6.92
11120PME 420900,微算機導論,Introduction to Microcomputer 	,"洪健中 HONG, CHIEN-CHONG",5,79.00,3.58
11120PME 442600,磁性元件概論,Introduction to Magnetic Devices 	,"賴梅鳳 LAI, MEI-FENG",9,82.00,7.39
11120PME 443100,智慧製造導論,Introduction of Intelligent Manufacturing 	,"劉俊葳 LIU, CHUN-WEI",17,78.88,8.89
11120PME 500000,書報討論,Seminar 	,"劉承賢 LIU, CHENG-HSIEN",186,87.76,4.64
11120PME 500600,奈微系統技術論壇,Forum on Nano-/Microsystem Technology 	,"北森武彥 Takehiko Kitamori",40,3.76,0.40
11120PME 510400,工程量子力學,Engineering Quantum Mechanics 	,"洪哲文 HONG, CHE-WUN",12,3.41,1.06
11120PME 510900,流動穩定論,Hydrodynamic Stability 	,"張敬 CHANG, CHING",4,3.78,0.13
11120PME 512200,熱對流,Heat Convection 	,"劉通敏 LIOU, TONG-MIIN",20,78.25,4.95
11120PME 512800,冷凍空調系統模擬與熱交換,Heat exchangers and System simulation of HVAC 	,"陳理定 CHEN, LI-TING",81,82.79,2.00
11120PME 513200,進階燃燒學,Advanced Combustion 	,"許文震 SHEU, WEN-JENN",7,83.29,3.33
11120PME 514400,兩相流,Two-Phase Flow 	,"李明蒼 LEE, MING-TSANG",21,81.14,5.56
